seqName	isoweek	lineage	variant
hCoV-19/USA/NC-CORVASEQ-UNC-0379/2021	8	B.1.526	
hCoV-19/USA/NC-CORVASEQ-UNC-0380/2021	8	B.1.1.7	
hCoV-19/USA/NC-CORVASEQ-UNC-0381/2021	7	B.1.2	
hCoV-19/USA/NC-CORVASEQ-UNC-0382/2021	8	B.1.1.7	
hCoV-19/USA/NC-CORVASEQ-UNC-0383/2021	8	B.1.427	Epsilon (B.1.427-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0388/2021	8	B.1.351	Beta (B.1.351-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0389/2021	8	B.1.623	
hCoV-19/USA/NC-CORVASEQ-UNC-0390/2021	8	R.1	
hCoV-19/USA/NC-CORVASEQ-UNC-0392/2021	8	B.1.311	
hCoV-19/USA/NC-CORVASEQ-UNC-0394/2021	9	B.1.595	
hCoV-19/USA/NC-CORVASEQ-UNC-0395/2021	9	B.1.351	Beta (B.1.351-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0397/2021	9	B.1.1.222	
hCoV-19/USA/NC-CORVASEQ-UNC-0400/2021	9	B.1.2	
hCoV-19/USA/NC-CORVASEQ-UNC-0404/2021	9	B.1.2	
hCoV-19/USA/NC-CORVASEQ-UNC-0405/2021	9	B.1.1.7	Alpha (B.1.1.7-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0407/2021	9	B.1.351	Beta (B.1.351-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0415/2021	8	B.1.2	
hCoV-19/USA/NC-CORVASEQ-UNC-0417/2021	9	B.1.2	
hCoV-19/USA/NC-CORVASEQ-UNC-0420/2021	8	B.1.1.222	
hCoV-19/USA/NC-CORVASEQ-UNC-0422/2021	9	B.1.2	
hCoV-19/USA/NC-CORVASEQ-UNC-0423/2021	9	B.1.429	Epsilon (B.1.429-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0430/2021	8	B.1.429	Epsilon (B.1.429-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0432/2021	9	B.1.526	Iota (B.1.526-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0436/2021	9	B.1.2	
hCoV-19/USA/NC-CORVASEQ-UNC-0438/2021	8	B.1.2	
hCoV-19/USA/NC-CORVASEQ-UNC-0441/2021	9	B.1.1.7	Alpha (B.1.1.7-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0444/2021	9	B.1.351	Beta (B.1.351-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0446/2021	9	B.1.1.7	Alpha (B.1.1.7-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0447/2021	9	P.2	Zeta (P.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0449/2021	9	B.1.1.7	Alpha (B.1.1.7-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0454/2021	8	B.1.1.207	
hCoV-19/USA/NC-CORVASEQ-UNC-0455/2021	8	B.1.1	
hCoV-19/USA/NC-CORVASEQ-UNC-0461/2021	9	B.1.1	
hCoV-19/USA/NC-CORVASEQ-UNC-0465/2021	9	B.1.427	Epsilon (B.1.427-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0466/2021	9	B.1.2	
hCoV-19/USA/NC-CORVASEQ-UNC-0469/2021	9	B.1.551	
hCoV-19/USA/NC-CORVASEQ-UNC-0470/2021	8	B.1.1.7	Alpha (B.1.1.7-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0473/2021	9	B.1.2	
hCoV-19/USA/NC-CORVASEQ-UNC-0476/2021	9	B.1.1.7	
hCoV-19/USA/NC-CORVASEQ-UNC-0478/2021	9	B.1.2	
hCoV-19/USA/NC-CORVASEQ-UNC-0482/2021	9	B.1.2	
hCoV-19/USA/NC-CORVASEQ-UNC-0489/2021	5	B.1.311	
hCoV-19/USA/NC-CORVASEQ-UNC-0490/2021	5	B.1.2	
hCoV-19/USA/NC-CORVASEQ-UNC-0492/2021	8	B.1.2	
hCoV-19/USA/NC-CORVASEQ-UNC-0493/2021	8	B.1.1.222	
hCoV-19/USA/NC-CORVASEQ-UNC-0494/2021	8	B.1.1.222	
hCoV-19/USA/NC-CORVASEQ-UNC-0496/2021	8	B.1.2	
hCoV-19/USA/NC-CORVASEQ-UNC-0498/2021	8	B.1.2	
hCoV-19/USA/NC-CORVASEQ-UNC-0500/2021	8	B.1.2	
hCoV-19/USA/NC-CORVASEQ-UNC-0502/2021	8	B.1.2	
hCoV-19/USA/NC-CORVASEQ-UNC-0505/2021	8	B.1	
hCoV-19/USA/NC-CORVASEQ-UNC-0507/2021	8	B.1.265	
hCoV-19/USA/NC-CORVASEQ-UNC-0508/2021	8	B.1.2	
hCoV-19/USA/NC-CORVASEQ-UNC-0510/2021	8	B.1	
hCoV-19/USA/NC-CORVASEQ-UNC-0511/2021	8	B.1.2	
hCoV-19/USA/NC-CORVASEQ-UNC-0513/2021	8	B.1.2	
hCoV-19/USA/NC-CORVASEQ-UNC-0516/2021	8	B.1.1.222	
hCoV-19/USA/NC-CORVASEQ-UNC-0517/2021	8	B.1.526	Iota (B.1.526-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0518/2021	8	B.1.2	
hCoV-19/USA/NC-CORVASEQ-UNC-0521/2021	8	B.1.2	
hCoV-19/USA/NC-CORVASEQ-UNC-0524/2021	8	B.1.2	
hCoV-19/USA/NC-CORVASEQ-UNC-0525/2021	8	B.1.2	
hCoV-19/USA/NC-CORVASEQ-UNC-0526/2021	8	B.1.2	
hCoV-19/USA/NC-CORVASEQ-UNC-0527/2021	8	B.1.2	
hCoV-19/USA/NC-CORVASEQ-UNC-0528/2021	8	B.1.1.207	
hCoV-19/USA/NC-CORVASEQ-UNC-0530/2021	8	B.1.2	
hCoV-19/USA/NC-CORVASEQ-UNC-0531/2021	8	B.1.2	
hCoV-19/USA/NC-CORVASEQ-UNC-0532/2021	8	B.1.2	
hCoV-19/USA/NC-CORVASEQ-UNC-0534/2021	8	B.1.2	
hCoV-19/USA/NC-CORVASEQ-UNC-0538/2021	10	B.1.429	Epsilon (B.1.429-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0539/2021	10	B.1.1.7	Alpha (B.1.1.7-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0540/2021	10	B.1.1.7	Alpha (B.1.1.7-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0541/2021	10	B.1.1.207	
hCoV-19/USA/NC-CORVASEQ-UNC-0542/2021	9	B.1.1.7	
hCoV-19/USA/NC-CORVASEQ-UNC-0543/2021	9	B.1.1.7	Alpha (B.1.1.7-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0544/2021	10	B.1.243	
hCoV-19/USA/NC-CORVASEQ-UNC-0545/2021	10	B.1.1.7	Alpha (B.1.1.7-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0546/2021	10	B.1.1.7	Alpha (B.1.1.7-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0547/2021	10	B.1.2	
hCoV-19/USA/NC-CORVASEQ-UNC-0548/2021	10	B.1.2	
hCoV-19/USA/NC-CORVASEQ-UNC-0549/2021	10	B.1.2	
hCoV-19/USA/NC-CORVASEQ-UNC-0550/2021	10	B.1.517	
hCoV-19/USA/NC-CORVASEQ-UNC-0551/2021	10	B.1.2	
hCoV-19/USA/NC-CORVASEQ-UNC-0556/2021	10	B.1.1.7	Alpha (B.1.1.7-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0557/2021	10	B.1.2	
hCoV-19/USA/NC-CORVASEQ-UNC-0558/2021	10	B.1.582	
hCoV-19/USA/NC-CORVASEQ-UNC-0559/2021	10	B.1.2	
hCoV-19/USA/NC-CORVASEQ-UNC-0560/2021	10	B.1.311	
hCoV-19/USA/NC-CORVASEQ-UNC-0561/2021	10	B.1.526	Iota (B.1.526-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0562/2021	10	B.1.351	Beta (B.1.351-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0563/2021	10	B.1.1.7	Alpha (B.1.1.7-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0564/2021	10	B.1.429	Epsilon (B.1.429-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0565/2021	10	B.1.1.7	Alpha (B.1.1.7-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0566/2021	10	B.1.1.7	Alpha (B.1.1.7-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0567/2021	10	B.1.429	Epsilon (B.1.429-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0568/2021	10	B.1.311	
hCoV-19/USA/NC-CORVASEQ-UNC-0569/2021	10	B.1.427	Epsilon (B.1.427-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0570/2021	10	B.1.526	Iota (B.1.526-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0571/2021	10	B.1.1.7	Alpha (B.1.1.7-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0572/2021	10	B.1.1.7	Alpha (B.1.1.7-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0573/2021	10	B.1.1.7	Alpha (B.1.1.7-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0574/2021	10	B.1	
hCoV-19/USA/NC-CORVASEQ-UNC-0575/2021	10	B.1.1.7	Alpha (B.1.1.7-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0576/2021	10	B.1.429	Epsilon (B.1.429-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0577/2021	10	B.1.1.7	Alpha (B.1.1.7-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0578/2021	10	B.1.623	
hCoV-19/USA/NC-CORVASEQ-UNC-0579/2021	10	B.1.2	
hCoV-19/USA/NC-CORVASEQ-UNC-0580/2021	10	B.1.1.7	Alpha (B.1.1.7-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0581/2021	10	B.1.2	
hCoV-19/USA/NC-CORVASEQ-UNC-0582/2021	10	B.1.429	Epsilon (B.1.429-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0583/2021	10	B.1.1.7	Alpha (B.1.1.7-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0584/2021	10	B.1.2	
hCoV-19/USA/NC-CORVASEQ-UNC-0585/2021	10	B.1.2	
hCoV-19/USA/NC-CORVASEQ-UNC-0586/2021	10	B.1.2	
hCoV-19/USA/NC-CORVASEQ-UNC-0587/2021	10	B.1.2	
hCoV-19/USA/NC-CORVASEQ-UNC-0588/2021	10	B.1.427	Epsilon (B.1.427-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0589/2021	7	B.1.1.7	Alpha (B.1.1.7-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0590/2021	7	B.1.2	
hCoV-19/USA/NC-CORVASEQ-UNC-0595/2021	10	B.1.2	
hCoV-19/USA/NC-CORVASEQ-UNC-0596/2021	10	B.1.2	
hCoV-19/USA/NC-CORVASEQ-UNC-0597/2021	10	B.1.526	Iota (B.1.526-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0598/2021	10	B.1.2	
hCoV-19/USA/NC-CORVASEQ-UNC-0599/2021	10	A.2.5	
hCoV-19/USA/NC-CORVASEQ-UNC-0603/2021	7	B.1.1.7	Alpha (B.1.1.7-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0605/2021	11	B.1.2	
hCoV-19/USA/NC-CORVASEQ-UNC-0606/2021	11	B.1.2	
hCoV-19/USA/NC-CORVASEQ-UNC-0607/2021	11	B.1.429	Epsilon (B.1.429-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0608/2021	11	P.1.10	Gamma (P.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0609/2021	11	B.1.2	
hCoV-19/USA/NC-CORVASEQ-UNC-0610/2021	11	R.1	
hCoV-19/USA/NC-CORVASEQ-UNC-0611/2021	11	B.1.429	Epsilon (B.1.429-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0612/2021	11	P.1.10	Gamma (P.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0613/2021	11	B.1.429	Epsilon (B.1.429-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0614/2021	11	B.1.526	Iota (B.1.526-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0615/2021	11	B.1.1.7	Alpha (B.1.1.7-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0616/2021	11	B.1.1.7	Alpha (B.1.1.7-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0617/2021	11	B.1.2	
hCoV-19/USA/NC-CORVASEQ-UNC-0618/2021	11	B.1.1.7	Alpha (B.1.1.7-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0620/2021	11	B.1.525	Eta (B.1.525-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0622/2021	11	B.1.429	Epsilon (B.1.429-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0623/2021	11	B.1.429	Epsilon (B.1.429-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0624/2021	11	P.1	Gamma (P.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0625/2021	11	B.1.2	
hCoV-19/USA/NC-CORVASEQ-UNC-0626/2021	11	B.1.2	
hCoV-19/USA/NC-CORVASEQ-UNC-0627/2021	11	B.1.1.7	Alpha (B.1.1.7-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0629/2021	11	B.1.2	
hCoV-19/USA/NC-CORVASEQ-UNC-0631/2021	11	B.1.1.7	Alpha (B.1.1.7-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0632/2021	11	B.1.2	
hCoV-19/USA/NC-CORVASEQ-UNC-0633/2021	11	B.1.2	
hCoV-19/USA/NC-CORVASEQ-UNC-0634/2021	11	B.1.2	
hCoV-19/USA/NC-CORVASEQ-UNC-0635/2021	11	B.1.526	Iota (B.1.526-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0636/2021	11	B.1.526	Iota (B.1.526-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0637/2021	11	B.1.526	Iota (B.1.526-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0639/2021	11	B.1.1.7	Alpha (B.1.1.7-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0640/2021	11	B.1.1.7	Alpha (B.1.1.7-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0641/2021	11	B.1.2	
hCoV-19/USA/NC-CORVASEQ-UNC-0642/2021	11	B.1.526	Iota (B.1.526-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0643/2021	11	B.1.526	Iota (B.1.526-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0644/2021	11	B.1.526	Iota (B.1.526-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0645/2021	11	B.1.2	
hCoV-19/USA/NC-CORVASEQ-UNC-0646/2021	11	B.1.1.7	Alpha (B.1.1.7-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0647/2021	11	B.1.243	
hCoV-19/USA/NC-CORVASEQ-UNC-0648/2021	11	B.1.1.7	Alpha (B.1.1.7-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0649/2021	11	B.1.525	Eta (B.1.525-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0650/2021	11	B.1.1.7	Alpha (B.1.1.7-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0651/2021	11	B.1.637	
hCoV-19/USA/NC-CORVASEQ-UNC-0652/2021	11	B.1.1.7	Alpha (B.1.1.7-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0653/2021	11	B.1.526	
hCoV-19/USA/NC-CORVASEQ-UNC-0654/2021	11	B.1.2	
hCoV-19/USA/NC-CORVASEQ-UNC-0655/2021	11	B.1.351	Beta (B.1.351-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0656/2021	10	A.2.5	
hCoV-19/USA/NC-CORVASEQ-UNC-0657/2021	11	B.1.623	
hCoV-19/USA/NC-CORVASEQ-UNC-0658/2021	11	B.1.1.7	Alpha (B.1.1.7-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0659/2021	11	B.1.526	Iota (B.1.526-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0660/2021	11	B.1.1.7	Alpha (B.1.1.7-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0661/2021	11	B.1.351	Beta (B.1.351-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0662/2021	11	B.1.2	
hCoV-19/USA/NC-CORVASEQ-UNC-0663/2021	11	B.1.526	Iota (B.1.526-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0666/2021	11	B.1.429	Epsilon (B.1.429-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0669/2021	11	B.1.243	
hCoV-19/USA/NC-CORVASEQ-UNC-0670/2021	11	B.1.1.7	Alpha (B.1.1.7-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0673/2021	11	B.1.637	
hCoV-19/USA/NC-CORVASEQ-UNC-0674/2021	11	B.1.351	Beta (B.1.351-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0676/2021	11	B.1.2	
hCoV-19/USA/NC-CORVASEQ-UNC-0677/2021	11	B.1.2	
hCoV-19/USA/NC-CORVASEQ-UNC-0678/2021	11	B.1.351	Beta (B.1.351-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0681/2021	11	B.1.2	
hCoV-19/USA/NC-CORVASEQ-UNC-0682/2021	11	B.1.526	Iota (B.1.526-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0684/2021	11	B.1.1.7	Alpha (B.1.1.7-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0685/2021	11	B.1.1.7	Alpha (B.1.1.7-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0686/2021	11	B.1.1.7	Alpha (B.1.1.7-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0687/2021	11	B.1.526	Iota (B.1.526-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0688/2021	11	B.1.243	
hCoV-19/USA/NC-CORVASEQ-UNC-0690/2021	11	B.1.2	
hCoV-19/USA/NC-CORVASEQ-UNC-0691/2021	11	B.1.526	Iota (B.1.526-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0692/2021	11	B.1.1.519	
hCoV-19/USA/NC-CORVASEQ-UNC-0695/2021	11	B.1.429	Epsilon (B.1.429-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0696/2021	12	B.1.2	
hCoV-19/USA/NC-CORVASEQ-UNC-0698/2021	12	B.1.2	
hCoV-19/USA/NC-CORVASEQ-UNC-0700/2021	12	B.1.1.7	Alpha (B.1.1.7-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0701/2021	12	B.1	Iota (B.1.526-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0702/2021	12	B.1.1.7	Alpha (B.1.1.7-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0703/2021	12	B.1.1.7	Alpha (B.1.1.7-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0706/2021	12	B.1.1.207	
hCoV-19/USA/NC-CORVASEQ-UNC-0707/2021	12	B.1.429	Epsilon (B.1.429-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0711/2021	12	B.1.429	Epsilon (B.1.429-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0712/2021	12	R.1	
hCoV-19/USA/NC-CORVASEQ-UNC-0713/2021	12	B.1.351	Beta (B.1.351-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0715/2021	12	B.1.1.7	Alpha (B.1.1.7-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0716/2021	12	B.1.526	Iota (B.1.526-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0717/2021	12	B.1.526	Iota (B.1.526-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0718/2021	12	B.1.637	
hCoV-19/USA/NC-CORVASEQ-UNC-0719/2021	12	B.1.637	
hCoV-19/USA/NC-CORVASEQ-UNC-0720/2021	12	B.1.526	Iota (B.1.526-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0722/2021	12	B.1.526	Iota (B.1.526-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0723/2021	12	B.1.637	
hCoV-19/USA/NC-CORVASEQ-UNC-0724/2021	12	B.1.526	Iota (B.1.526-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0725/2021	12	B.1.351	Beta (B.1.351-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0726/2021	12	B.1.2	
hCoV-19/USA/NC-CORVASEQ-UNC-0727/2021	12	B.1.526	Iota (B.1.526-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0728/2021	12	B.1.1.7	Alpha (B.1.1.7-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0729/2021	12	B.1.351	Beta (B.1.351-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0730/2021	12	B.1.526	Iota (B.1.526-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0731/2021	12	B.1.1.7	Alpha (B.1.1.7-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0732/2021	12	A.23.1	A.23.1-like
hCoV-19/USA/NC-CORVASEQ-UNC-0733/2021	12	B.1.1.7	Alpha (B.1.1.7-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0738/2021	12	B.1.637	
hCoV-19/USA/NC-CORVASEQ-UNC-0740/2021	12	B.1.526	Iota (B.1.526-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0741/2021	12	B.1.1	
hCoV-19/USA/NC-CORVASEQ-UNC-0742/2021	11	B.1.351	Beta (B.1.351-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0743/2021	12	B.1.351	Beta (B.1.351-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0744/2021	12	B.1.526	Iota (B.1.526-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0745/2021	12	B.1.351	Beta (B.1.351-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0746/2021	12	B.1.2	
hCoV-19/USA/NC-CORVASEQ-UNC-0747/2021	12	B.1.1.7	Alpha (B.1.1.7-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0748/2021	12	B.1.351	Beta (B.1.351-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0749/2021	12	B.1.351	Beta (B.1.351-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0750/2021	12	B.1.526	Iota (B.1.526-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0751/2021	12	B.1.526	Iota (B.1.526-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0752/2021	12	B.1.361	
hCoV-19/USA/NC-CORVASEQ-UNC-0753/2021	12	B.1.526	Iota (B.1.526-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0754/2021	12	B.1.526	Iota (B.1.526-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0755/2021	12	B.1.1.7	Alpha (B.1.1.7-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0756/2021	12	B.1.526	Iota (B.1.526-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0757/2021	12	B.1.2	
hCoV-19/USA/NC-CORVASEQ-UNC-0758/2021	12	B.1.429	Epsilon (B.1.429-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0759/2021	12	B.1.526	Iota (B.1.526-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0760/2021	11	B.1.1.7	Alpha (B.1.1.7-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0761/2021	12	B.1.526	Iota (B.1.526-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0762/2021	12	B.1.526	Iota (B.1.526-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0763/2021	12	B.1.526	Iota (B.1.526-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0764/2021	12	B.1.1.7	Alpha (B.1.1.7-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0765/2021	12	B.1.1.7	Alpha (B.1.1.7-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0766/2021	12	B.1.1.7	Alpha (B.1.1.7-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0767/2021	12	B.1.351	Beta (B.1.351-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0768/2021	12	B.1.1.7	Alpha (B.1.1.7-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0770/2021	12	B.1.526	Iota (B.1.526-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0771/2021	12	B.1.526	Iota (B.1.526-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0772/2021	12	B.1.526	Iota (B.1.526-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0773/2021	12	B.1.2	
hCoV-19/USA/NC-CORVASEQ-UNC-0774/2021	12	B.1.526	Iota (B.1.526-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0775/2021	12	B.1.1.7	Alpha (B.1.1.7-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0777/2021	12	B.1.1.7	Alpha (B.1.1.7-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0778/2021	13	B.1.526	Iota (B.1.526-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0779/2021	13	B.1.526	Iota (B.1.526-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0780/2021	13	B.1.526	Iota (B.1.526-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0781/2021	12	B.1.1.7	Alpha (B.1.1.7-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0782/2021	13	B.1.1.7	Alpha (B.1.1.7-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0783/2021	13	B.1.526	Iota (B.1.526-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0784/2021	12	B.1.526	Iota (B.1.526-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0785/2021	13	B.1.637	
hCoV-19/USA/NC-CORVASEQ-UNC-0787/2021	13	B.1.1.7	Alpha (B.1.1.7-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0788/2021	13	B.1.2	
hCoV-19/USA/NC-CORVASEQ-UNC-0789/2021	12	B.1.526	Iota (B.1.526-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0791/2021	13	B.1.1.7	Alpha (B.1.1.7-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0792/2021	13	B.1.526	Iota (B.1.526-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0793/2021	13	R.1	
hCoV-19/USA/NC-CORVASEQ-UNC-0794/2021	13	B.1.2	
hCoV-19/USA/NC-CORVASEQ-UNC-0795/2021	13	B.1.526	Iota (B.1.526-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0796/2021	13	B.1.1.7	Alpha (B.1.1.7-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0797/2021	13	R.1	
hCoV-19/USA/NC-CORVASEQ-UNC-0798/2021	13	B.1.1.7	Alpha (B.1.1.7-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0799/2021	13	B.1.1.7	Alpha (B.1.1.7-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0801/2021	13	B.1.1.7	Alpha (B.1.1.7-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0802/2021	13	B.1.351	Beta (B.1.351-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0803/2021	13	B.1.1.7	Alpha (B.1.1.7-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0804/2021	12	B.1.1.7	Alpha (B.1.1.7-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0805/2021	13	B.1.526	Iota (B.1.526-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0806/2021	13	B.1.351	Beta (B.1.351-like)
hCoV-19/USA/NC-CORVASEQ-UNC-0807/2021	13	B.1.526	Iota (B.1.526-like)
